Contrato,Predicao_Fraude
321980391715,0
322091628715,0
322048158715,1
322021199715,0
322077941715,1
322081203715,0
321991563715,0
322014312715,1
321998409715,0
322078751715,0
322098045715,0
322030883715,1
322006617715,1
322046225715,0
321999359715,1
322047548715,1
321952155715,0
322012133715,0
322005680715,1
321969773715,0
322022052715,0
322039189715,1
322019778715,1
321984661715,1
322077339715,1
322026021715,1
322041457715,0
322012371715,1
322098413715,0
321984826715,1
321956103715,0
322095137715,0
322087125715,0
322084614715,0
322086709715,1
322057340715,1
322074798715,1
322042437715,0
322036640715,1
321952937715,0
322075498715,0
322013236715,0
321977718715,1
322099377715,1
322095329715,0
321982117715,1
321977783715,0
322077594715,1
322070634715,0
322087556715,1
321980673715,1
321991091715,1
321966022715,0
321977975715,1
322003808715,0
321967906715,1
322006961715,0
321951547715,1
322086124715,1
321953713715,1
322059583715,0
322079679715,0
322058722715,1
322061407715,1
321966437715,1
322082741715,1
321985892715,1
322059067715,1
322037966715,0
322066450715,0
322000419715,1
321960555715,1
322012451715,0
321993188715,1
322053354715,0
322094893715,0
322059184715,0
322093740715,1
322094041715,1
321947615715,0
321972852715,1
321957875715,0
322049259715,1
322003077715,1
321960827715,1
322018271715,0
322001060715,1
322088883715,1
321975258715,1
322054191715,0
322018597715,1
322044134715,0
322046637715,0
322069574715,1
322038282715,0
322089398715,0
322020652715,0
321975992715,1
321989649715,1
321962468715,0
322035093715,0
322051695715,1
322008748715,1
321966905715,0
321997500715,1
321974757715,0
321962527715,0
321968633715,1
321961719715,0
322063617715,0
322044466715,0
322090567715,0
322088026715,0
322057995715,1
322087678715,1
322018386715,0
321957948715,0
322004718715,1
321962497715,0
321960607715,0
322046785715,1
322009188715,0
322077062715,0
322082447715,0
321971952715,1
322027761715,0
321971334715,0
322066210715,0
321970148715,0
322009652715,1
322059256715,0
322014095715,0
322081596715,0
322093592715,0
322041936715,0
321978233715,1
322025220715,1
321988962715,0
322006356715,1
321978391715,1
322030356715,0
322011646715,0
322016259715,1
322092646715,0
322093173715,0
322008945715,0
322077312715,1
321963754715,0
321965183715,0
321950823715,1
322024297715,0
322035507715,1
322058462715,1
322063068715,0
321988858715,1
321968579715,0
322036825715,0
322096310715,1
322052886715,1
321972268715,1
322006800715,1
322031359715,1
322052446715,0
322016983715,0
322061165715,1
321986200715,1
322014012715,0
321993129715,0
321951771715,1
322045355715,0
321984681715,0
322005945715,0
322076317715,0
321958465715,0
322050796715,1
321965733715,0
321955352715,0
321983689715,0
321960470715,1
322085751715,1
322060839715,0
322037631715,1
322068089715,0
322007907715,1
322082753715,0
321968914715,0
321974597715,1
321997150715,0
321985639715,1
322085060715,1
322033353715,0
321952449715,1
321963606715,1
322041298715,0
321952903715,1
322050873715,1
322039681715,1
322079629715,0
321978918715,0
321947293715,1
321984873715,1
322061370715,1
322077476715,1
321999354715,0
322081819715,1
322023414715,1
322078237715,1
322064172715,1
322064068715,1
322080769715,0
322045828715,0
321994855715,0
321972351715,1
322042596715,0
322019800715,0
322080524715,0
322042326715,1
321988665715,1
322034731715,0
322054571715,1
322007263715,0
322071426715,0
322045778715,1
321950843715,0
321964809715,1
322086458715,0
321994826715,1
321964073715,1
321971752715,0
322005828715,0
322014486715,1
321967409715,0
321947883715,0
322070698715,0
322046737715,0
321974213715,0
322069631715,1
322018811715,1
322057426715,0
322022288715,1
322035700715,0
321988527715,1
321992532715,0
322032795715,1
322062406715,1
322099124715,1
322060989715,1
321953819715,1
321995720715,0
321977967715,1
321984754715,1
322062658715,0
321995017715,1
321986754715,1
321955058715,1
321960958715,1
321991731715,0
322043400715,1
322077213715,1
321958355715,0
321956490715,1
322053425715,1
322080746715,0
321989698715,1
322013557715,1
322001048715,0
322032692715,0
321993478715,0
322016030715,1
322057268715,1
322025299715,0
322037358715,0
321978935715,1
322012102715,1
321949728715,0
322045629715,1
321974903715,1
321963671715,1
322056750715,0
322026036715,1
322042111715,1
321964815715,0
322091658715,1
321958618715,1
322088823715,1
322072381715,1
322041972715,0
322024555715,1
322076898715,0
322083764715,0
322007994715,1
321948632715,1
321981965715,1
322012087715,0
322000363715,1
321986348715,1
322007888715,0
322027797715,1
322033363715,1
322009274715,1
322018256715,1
322084587715,0
321980873715,1
322003598715,1
321983322715,0
321999339715,1
322039307715,0
322089580715,0
322091261715,0
321946496715,1
322003101715,1
322098339715,0
321991191715,0
321977727715,1
322002176715,1
322033746715,1
322043706715,0
322081361715,0
322014024715,1
321987394715,0
322053893715,0
322011897715,1
321992565715,0
322088814715,0
322070942715,0
322091867715,0
322077776715,1
322044434715,1
322084862715,0
321966465715,1
322090155715,0
322076761715,1
321994858715,1
322039443715,0
322096603715,0
322049187715,0
322083171715,1
321956290715,1
321965474715,1
321982317715,1
322086532715,0
322053322715,1
322075179715,1
322034250715,1
322064485715,1
321948120715,1
322022488715,0
321963745715,0
322032901715,0
322059576715,0
321968139715,1
321992708715,1
322049158715,1
321969967715,1
321979802715,1
321976527715,0
322088103715,1
322074168715,1
321978533715,0
322062909715,0
322056955715,1
321992771715,1
321998219715,0
322073790715,0
322037670715,1
322076335715,0
321967551715,0
321970956715,0
321996455715,1
322060012715,1
322072787715,0
322043595715,1
322055422715,1
321955700715,1
322022129715,0
322090026715,1
322074762715,0
322053853715,1
321985493715,0
321957843715,1
321955519715,0
322066016715,1
321991729715,1
321982877715,0
322005151715,0
322095059715,0
322080092715,0
321994348715,0
322093062715,1
322016861715,1
322061015715,0
321995874715,1
322074427715,1
322048006715,0
321990934715,0
322093711715,0
322027031715,1
322017685715,0
321961206715,0
322045036715,1
321994236715,1
322031209715,1
322037020715,0
322096703715,0
322024466715,1
322094687715,0
321969238715,1
321982021715,1
321993707715,1
321999880715,0
321970316715,1
321948733715,1
322071551715,1
322057867715,0
322056859715,1
322046638715,0
321992882715,1
321993477715,0
321971644715,0
321963939715,1
322030542715,0
321964819715,1
322051689715,1
322078957715,0
322079603715,1
322001957715,0
322090356715,0
322076316715,0
321954722715,0
322066069715,1
322074679715,1
322011466715,0
321958710715,1
321995719715,1
322067832715,0
322061160715,1
321991471715,1
322052444715,1
321978742715,0
322034022715,1
322055509715,1
322025972715,1
321947224715,0
322091156715,1
321979025715,1
321956266715,0
322080002715,1
322078182715,0
322062867715,1
322042427715,0
322087544715,0
322074758715,1
321987508715,1
322001588715,1
322030533715,0
321967223715,1
322080983715,1
322033123715,0
322014441715,0
322059270715,1
322073076715,1
322070259715,0
321987122715,0
322039641715,1
321998621715,1
322021667715,1
322065554715,0
322032242715,1
321994575715,1
322008489715,1
321992566715,1
322069997715,1
322036057715,0
322066659715,0
322038743715,0
321952038715,0
321976376715,1
322035064715,0
321947746715,1
322089244715,1
322068127715,1
321947847715,0
322059655715,0
321953541715,1
321979097715,1
321992028715,1
322025736715,0
322003777715,1
322039018715,1
322099370715,0
322052915715,0
322033475715,0
322066031715,1
321982510715,1
322020030715,1
322008437715,0
321979931715,0
321980878715,1
321983983715,1
322086012715,0
322054581715,1
322012431715,1
321948278715,1
322041391715,1
321971213715,0
321955711715,1
322069422715,1
321991507715,1
322070382715,1
321964632715,1
322054749715,1
321967891715,1
322090821715,0
322042307715,1
321946621715,1
322078455715,0
321948853715,0
322030666715,1
321991154715,1
321951256715,0
321977854715,1
322034649715,0
322047408715,1
321986287715,1
321967268715,1
322058623715,1
321991570715,1
322071188715,0
322028616715,0
322002676715,1
322032198715,1
321948037715,1
322040979715,0
321993820715,0
321961339715,0
321955335715,1
322089789715,0
322028323715,0
322073856715,0
321951870715,0
322091446715,0
322098608715,1
322029081715,1
322003329715,1
322038032715,0
322045072715,1
321955151715,1
322097101715,0
321978134715,1
322044386715,1
322032096715,1
322031295715,1
322057235715,0
321972893715,1
321968583715,1
322075065715,0
322013759715,0
322080705715,0
322016990715,0
321953189715,0
322054907715,1
322027536715,0
322019553715,0
321995703715,1
322001212715,1
321953579715,0
322063059715,1
321956364715,0
322046517715,1
321946748715,1
322045146715,1
322009998715,1
322098581715,0
322077764715,1
322081066715,1
322049455715,1
321992766715,1
322089407715,1
322070564715,0
322092752715,1
322066313715,0
322038062715,1
322029796715,0
322031259715,1
321950251715,1
322004339715,0
321995119715,0
322064295715,1
322071260715,0
321965347715,0
322029050715,0
322018946715,1
321995236715,1
322081330715,1
322022281715,1
321972972715,1
322093824715,0
322022877715,1
321994766715,0
321974285715,1
322048686715,1
321978452715,1
322038760715,1
322080075715,1
321995241715,1
322065352715,0
322073080715,0
322024081715,1
322070124715,0
321999439715,1
322008071715,0
321947975715,1
322028142715,0
322009111715,0
321966130715,0
321953341715,0
321972335715,1
321946337715,1
321961497715,0
322033703715,0
322043983715,0
321971883715,0
322056838715,0
322017140715,0
321962272715,0
322058526715,0
322080560715,1
322039095715,1
322060272715,1
321975435715,1
322079762715,0
322071897715,1
322079340715,1
322091573715,0
321978194715,1
321989179715,1
321992119715,1
321982132715,1
322056413715,0
321966900715,1
321950098715,0
322003832715,1
322070428715,0
321984175715,1
321951464715,0
321997193715,1
321972575715,1
322055106715,1
322088816715,1
322060809715,1
322029923715,0
322055971715,1
322027596715,1
322080050715,1
322086319715,1
322005779715,1
322046338715,1
322086099715,0
322066804715,0
321989039715,1
322089347715,0
321987408715,1
321987613715,1
322026707715,1
322085711715,0
322051822715,0
322027898715,1
321963705715,0
321993754715,1
321972133715,1
322075277715,1
322004895715,0
322091879715,0
321969372715,0
322031204715,0
321997428715,0
322023767715,0
322034278715,0
322048130715,0
321947242715,0
322067435715,0
322000641715,0
322030208715,0
322066443715,1
322026227715,0
321972610715,0
322074521715,0
321963835715,1
321977551715,0
322010141715,1
322053253715,1
322040535715,0
321974274715,1
321961459715,0
321982908715,0
322095685715,1
321991635715,1
321951074715,0
321961979715,1
322086268715,0
321972498715,1
322053861715,0
322092208715,0
322090469715,1
322069414715,1
322086880715,0
321992672715,1
322061309715,1
322064071715,0
322010619715,0
322059281715,0
321970795715,1
322074229715,0
322096234715,1
322077805715,0
322058144715,1
322038674715,0
322039332715,0
322080718715,1
322074769715,1
322066596715,1
322029839715,1
321972638715,1
322094157715,1
322077186715,0
322012611715,1
321946291715,1
322043569715,0
322060357715,0
322048609715,1
321950455715,1
322016786715,1
322072765715,0
322028001715,1
322010542715,1
322003471715,1
321987221715,0
321970761715,0
321988510715,1
322092290715,0
322082716715,0
321965329715,0
322078773715,1
322061664715,0
322083681715,1
322074434715,0
322007887715,1
321957256715,0
322089630715,0
322066418715,0
322097728715,0
322048628715,0
321950871715,1
322056742715,1
322098133715,0
322027172715,1
322014589715,1
321992274715,1
322052409715,1
321985666715,1
321963159715,0
321991021715,1
321962543715,1
322077078715,0
321952493715,0
322054718715,1
322003760715,0
322041464715,1
322032592715,1
322008822715,1
321951165715,0
322037525715,1
322010303715,1
322094286715,1
321978263715,1
322079247715,0
322036644715,1
322006346715,0
322036872715,1
322042337715,1
321961077715,1
321965757715,1
321955800715,0
321956517715,1
321981187715,1
321983850715,1
322022268715,1
322034305715,1
322017315715,1
322062585715,1
322082150715,1
321960511715,0
322063748715,0
321973755715,0
322017891715,1
321965749715,1
322011339715,1
322085357715,1
322089109715,0
322096835715,0
322070628715,0
321978729715,0
322018603715,1
322075042715,0
322016611715,1
322093927715,0
322087487715,1
322052609715,1
321991806715,1
321947372715,0
321998684715,1
322098543715,0
321996464715,1
321956696715,0
321963977715,1
322020764715,0
322087228715,0
321992960715,0
322043849715,1
322021332715,0
321974770715,1
322091189715,1
321965299715,1
321994827715,1
322011366715,0
321973785715,0
321976214715,1
321963675715,0
321996234715,1
321946537715,1
322083505715,0
322048104715,0
322037459715,1
322031445715,1
321953000715,1
321974138715,1
322061627715,0
321952473715,1
322040342715,0
322057337715,1
321964858715,1
322027951715,0
322007020715,0
321953557715,0
322084655715,0
321977788715,1
321990304715,0
322067994715,1
321952929715,1
322026364715,0
322083540715,1
322049315715,0
322088724715,1
322029878715,0
322094791715,0
322015454715,1
322035634715,0
322090184715,1
322072566715,1
321961140715,1
321981126715,0
322079097715,0
322011535715,1
322070431715,0
322038553715,1
322097125715,0
321995954715,0
321962917715,0
321958861715,1
321957637715,0
321997324715,0
322068596715,1
322056737715,0
321991950715,0
322065248715,0
322065268715,0
322033658715,1
321949531715,0
322098134715,1
321948131715,1
322043137715,0
322097387715,0
321977852715,1
322090911715,0
321970539715,1
322095522715,1
322060173715,1
321997365715,1
322087868715,0
322006566715,1
322050537715,1
322045032715,1
321952147715,1
322067257715,0
321954022715,0
322066587715,0
321977668715,1
322034965715,1
322052113715,1
322077514715,0
321955947715,0
321989756715,0
322039721715,1
322043506715,0
322047657715,0
321952072715,1
322090327715,0
322040230715,1
321962198715,0
322059551715,0
322064604715,0
321947326715,1
322082502715,0
322090390715,0
322014602715,1
322037659715,0
322043329715,0
322058301715,0
322058978715,0
321994854715,0
321964186715,1
322065036715,1
322050863715,1
322058625715,0
322018675715,1
322080972715,1
322090255715,1
321968867715,1
321971859715,0
322035460715,0
322052405715,1
322061535715,0
322039092715,1
322073781715,1
322012158715,0
322015271715,0
322026567715,1
322090128715,0
322046542715,0
321995785715,0
321996836715,1
321949956715,0
321972962715,1
321975401715,0
322042317715,0
322024952715,1
322033611715,0
322049025715,0
321996030715,1
321965695715,1
322037389715,0
322072811715,1
321947065715,1
322047200715,1
322093856715,0
322012384715,1
322005974715,0
322044384715,0
322027425715,1
321963035715,1
322043114715,0
322009157715,0
322064473715,0
322030389715,0
321997640715,1
321959504715,1
322092642715,0
321993357715,0
322088795715,0
321963852715,1
322038819715,0
322065906715,1
322097047715,0
322092226715,1
322066537715,1
321955931715,1
322094706715,0
322088148715,1
322098911715,0
322056901715,1
322010331715,1
322036884715,0
321984794715,1
322062684715,1
321957079715,0
321950012715,0
321993046715,1
322088623715,0
322099416715,0
321989461715,0
322032205715,0
322055667715,1
321964995715,1
321953435715,0
322092962715,1
322035979715,0
321957743715,1
322015381715,0
321997343715,1
321996071715,1
322045110715,1
321997701715,1
321971964715,0
322088962715,1
322085386715,0
322019424715,1
322072745715,0
321991660715,0
321952007715,0
322093059715,0
321986757715,1
322078496715,0
321992264715,0
322046246715,1
321953982715,1
322011329715,0
321981389715,0
322052353715,0
322019853715,1
322079506715,0
322040019715,1
322000244715,1
321984802715,1
322087243715,0
322080627715,1
322095180715,0
322075728715,0
321961576715,1
321974507715,1
321973529715,1
321953692715,0
321958572715,1
321991614715,0
321999071715,1
321955739715,1
322030621715,0
322012183715,1
322081513715,1
322050393715,0
321981916715,0
322071892715,1
321947324715,0
321963441715,1
321954101715,1
322069688715,1
322051943715,1
322086039715,0
322047633715,0
321955765715,0
321981425715,1
321999768715,0
322011598715,0
321974325715,1
321965444715,0
322074357715,1
322099701715,0
322060752715,0
322067091715,1
322022132715,1
321983757715,0
321994115715,1
321975357715,0
321957305715,0
322024310715,1
322032727715,0
321974161715,1
322009484715,0
322087281715,1
322037877715,1
321997488715,0
322031917715,1
322048733715,0
321966307715,1
322084108715,1
321992484715,0
322034901715,1
322085252715,1
322089354715,0
322023680715,1
321955174715,0
322087337715,1
321991798715,1
322045026715,0
322049137715,1
322072704715,0
322038541715,1
322094155715,0
322055928715,1
322020619715,0
322064664715,0
321977391715,1
322006365715,1
321995162715,1
322039336715,1
322093233715,0
322050734715,0
322088651715,1
322019682715,0
321956514715,0
322096462715,0
322059958715,1
322029745715,0
321981085715,1
321981080715,1
322038326715,0
322011284715,0
322082545715,0
322087171715,1
322069242715,0
322088447715,0
322020889715,1
322056060715,0
322019319715,1
322005103715,1
322099378715,1
322054732715,0
322010312715,1
321952281715,1
322040014715,0
322046847715,0
321967762715,1
321999503715,0
321974625715,0
321981736715,0
322059898715,0
322087617715,1
322030101715,1
322091554715,0
321989764715,1
321995795715,1
322074345715,0
322030212715,0
322067239715,1
322064987715,1
322008308715,1
321999429715,1
322006738715,1
321962479715,1
322079079715,1
322046133715,0
321978661715,1
322000508715,0
322081681715,0
322030732715,0
321955413715,0
322015928715,1
322036188715,0
322092864715,0
322044347715,1
321990193715,1
322089256715,1
321957287715,1
322096575715,0
321969526715,0
322090534715,1
322043807715,1
322022966715,1
321958936715,0
322050234715,1
322089454715,0
322036371715,1
322056430715,0
322003184715,1
322076971715,0
322080612715,0
322028329715,0
322031544715,1
321980431715,0
321970666715,0
321989044715,1
321947962715,1
321947701715,1
322087364715,0
321976382715,0
321979403715,0
322048926715,1
322001556715,0
322080919715,0
322038616715,1
321964896715,0
322035235715,1
322040291715,1
322017148715,1
321984654715,0
322087340715,0
322096044715,0
322043239715,1
322070436715,0
322070854715,0
322079169715,1
321964799715,0
322027211715,1
321989632715,0
321972701715,1
322010406715,0
322024189715,0
321995920715,0
322034261715,0
322086935715,0
322091737715,1
322017609715,1
322055724715,1
321954435715,0
322005603715,1
322096963715,0
322023456715,1
322089399715,1
322086342715,0
321960754715,0
322047833715,0
322005053715,0
322075812715,1
322034774715,0
321959796715,0
322092442715,1
322015419715,1
322085341715,0
321965086715,0
322037026715,0
321999990715,0
321956107715,1
321952069715,1
321964940715,0
322045076715,0
321975166715,0
322061553715,0
322008320715,1
322065939715,0
322044721715,1
322023483715,1
322047749715,0
322073764715,1
321968645715,0
321969073715,1
322096103715,1
322016521715,1
321971425715,1
322070897715,0
321955107715,0
322099527715,0
321960631715,1
322064513715,1
322019964715,0
322033577715,0
321998764715,1
322072871715,0
322066348715,1
322066008715,0
321970382715,1
321971763715,1
321972234715,1
321998856715,0
322023167715,0
322025715715,0
322056318715,0
321953173715,0
322098436715,0
322031087715,0
322060622715,0
322092676715,0
322039185715,0
322011101715,0
322016045715,1
322071494715,1
322091526715,0
321991906715,0
322050825715,1
322019714715,1
322003813715,1
321969724715,0
322080489715,0
321978916715,1
322032282715,0
322099133715,0
322015990715,1
322099082715,0
321981547715,0
321951557715,1
321995418715,1
321955796715,1
321948389715,0
321973424715,1
321949296715,1
321997434715,1
322072426715,0
322069709715,0
322004640715,0
322031363715,0
322069220715,0
322033491715,1
322092205715,0
321997571715,1
322031558715,0
321985144715,1
321995834715,1
322094479715,0
322010241715,0
322015453715,1
322034696715,1
321995317715,0
322034875715,0
322004157715,1
321953568715,0
322086266715,0
322068919715,1
321972755715,1
322064873715,1
322093118715,1
322023625715,0
321971060715,0
322090600715,0
322052725715,1
322059516715,1
321978023715,1
322036860715,0
322090168715,1
322031017715,1
321951384715,1
321949573715,1
322068711715,0
321998330715,1
322020356715,0
321970483715,0
321987165715,1
321955185715,1
322011964715,0
321975111715,1
321977721715,0
321985488715,0
322001129715,0
321958943715,1
322049560715,1
322089632715,0
321990444715,1
322015659715,1
322002709715,1
322066617715,0
321962650715,0
321970328715,1
322051495715,0
322092451715,1
322068156715,1
321989509715,1
322093206715,0
321954035715,0
321965235715,1
322050277715,0
321961151715,1
322094789715,0
322047345715,1
322060431715,1
322007639715,0
321951955715,0
322055226715,0
321963127715,0
322013545715,0
322019591715,1
322001415715,1
322061269715,0
322097912715,1
322094987715,0
321959428715,0
321959570715,1
322095704715,0
322091765715,1
322064795715,1
322073583715,1
322032702715,0
321968970715,1
322028128715,1
322046643715,1
321947770715,1
322076908715,0
321996358715,1
322008786715,1
322070964715,0
322092135715,0
322051656715,1
322050071715,1
321998187715,1
321946342715,0
322006426715,1
321970080715,1
322095049715,0
322071281715,0
322043235715,1
322055408715,1
322079787715,1
322013200715,1
321989225715,1
322088557715,0
322000410715,0
321982495715,1
321961036715,0
321961626715,1
322073808715,1
322005420715,0
321984303715,0
322004221715,1
322007437715,0
322043632715,1
321956193715,0
322071490715,0
322032053715,1
321957956715,1
322038852715,0
321955029715,1
322049717715,0
322046119715,0
321994440715,0
322093210715,0
322089989715,0
322027851715,0
322071519715,1
321955467715,1
321966030715,1
322071345715,1
321953183715,1
321993845715,1
322041535715,0
322026483715,1
322098600715,0
322011948715,1
322044837715,1
321973792715,1
322037445715,1
321994877715,0
321982145715,1
322014297715,0
322013879715,0
322067815715,1
322014342715,1
322087472715,1
322006923715,1
322092119715,0
321946528715,1
322059081715,1
322080918715,0
322090940715,0
321962094715,1
321947977715,1
321976727715,1
322098846715,0
321951085715,0
321963192715,0
321982085715,1
321980641715,1
322078884715,1
322011569715,1
321954650715,1
322087646715,1
322061410715,0
321968440715,1
321983802715,1
321996247715,0
322053437715,1
321968462715,1
321980858715,0
322083371715,1
322085523715,1
321995326715,0
321982488715,1
322078765715,0
321981862715,0
322086057715,0
321991142715,0
321978189715,1
322068569715,1
321995624715,0
322062597715,0
322031214715,1
322075966715,1
322091584715,0
322083123715,0
322085600715,0
322059493715,1
321969528715,1
321986432715,1
322039787715,1
321996511715,0
321976091715,0
322056808715,1
322095747715,1
322029546715,0
321975464715,1
322083979715,1
321974021715,1
322058592715,1
322039841715,1
321984306715,1
322088270715,0
322092607715,0
322077555715,1
321980446715,0
321971590715,0
321968872715,1
322086290715,1
321969950715,1
322076099715,1
322042868715,1
321981766715,1
321973276715,1
322093732715,1
321987545715,1
321973402715,0
322045895715,1
322075090715,1
321958335715,1
321977514715,1
321958515715,1
321967369715,1
322030891715,1
322068037715,1
321973508715,0
322068649715,0
321972761715,0
322097083715,1
321987681715,0
322036733715,1
322081572715,1
322084223715,0
322016668715,1
322035178715,0
322061639715,0
321946889715,1
322050262715,1
321970940715,0
322030890715,0
322080832715,0
321990474715,0
321993354715,0
322034391715,1
321958927715,1
322045119715,0
321988738715,1
321973189715,1
322086544715,0
322077881715,1
322086946715,1
321965168715,0
321961804715,0
321951691715,0
322060947715,1
321970242715,0
321998463715,0
322042100715,0
321991426715,0
322094666715,0
321983588715,0
322053207715,0
321953680715,0
322014466715,1
322003157715,0
321957537715,1
322004309715,0
322094828715,0
322040723715,1
322027531715,1
322056020715,0
322025253715,0
322068347715,1
321972731715,1
322003197715,0
322076056715,0
322006237715,1
321981121715,1
321967141715,1
322058377715,0
322073516715,1
322091074715,0
321976784715,1
322005613715,1
321978516715,1
322072789715,0
322079657715,0
322005809715,0
322014753715,0
322072375715,0
322086087715,0
322040998715,0
322004492715,1
321997970715,1
322099371715,1
321986424715,0
322066234715,0
321953236715,0
322075171715,0
322017412715,0
322018129715,0
322021589715,1
322053534715,0
321984154715,0
322009225715,0
322006343715,0
322009375715,1
322065573715,0
321946272715,0
322011976715,1
321983317715,0
322016150715,0
322049166715,0
322052733715,0
322012919715,1
322061801715,0
322007405715,0
321988358715,0
321976777715,1
321967519715,0
322081743715,0
322075495715,1
321951519715,1
322067220715,1
322088848715,0
321988950715,0
322099540715,0
322003902715,1
322008552715,0
322041883715,1
322094856715,1
322042101715,1
322075517715,0
322005340715,0
322045776715,1
322019693715,0
322049452715,1
321966407715,1
322054259715,0
322012074715,1
321973862715,1
321973477715,1
322007029715,1
321982525715,1
322027950715,1
322098774715,0
322066735715,0
322081188715,1
322021704715,1
322098916715,1
322041484715,0
321992888715,1
322087725715,0
321955053715,1
322064482715,1
322094433715,1
322074004715,1
322011942715,0
322014650715,1
322072242715,0
322080473715,1
321964664715,0
322091569715,0
322026995715,0
322065312715,0
321990332715,1
322055921715,0
321981804715,1
321976038715,1
322076002715,0
321984439715,1
322038631715,0
321980252715,1
322050501715,0
321994557715,0
321954527715,0
322078265715,1
321967371715,1
322096841715,1
322092839715,1
321948773715,1
322089102715,1
322069349715,0
321976332715,1
322040034715,1
321995087715,0
321995456715,1
322038962715,1
322039463715,1
322086252715,1
322043092715,0
322018803715,1
321995121715,0
321956516715,1
321974810715,1
321990960715,1
322098076715,1
322036141715,1
321965903715,1
322031687715,1
321987718715,1
322046982715,1
321947308715,1
322071808715,0
322078913715,0
322097583715,1
322033604715,0
322023607715,0
322001359715,0
321979086715,1
322082139715,1
322090987715,0
321978659715,1
322047678715,1
322068376715,1
322007818715,1
321997573715,0
322017151715,1
322081454715,0
321961847715,0
321997539715,0
322007324715,0
322078846715,1
322005178715,0
322004114715,1
322049195715,0
322014912715,1
322084812715,0
321965349715,1
322057149715,0
321949816715,1
321990507715,0
322043413715,0
321974934715,0
322069632715,1
322017053715,1
322094222715,1
322024289715,0
322001333715,1
322034766715,1
321982980715,0
322068454715,0
322036597715,0
322013066715,1
322029722715,0
322066823715,1
321954977715,1
321983137715,0
322025349715,0
322000221715,0
322079751715,1
321973344715,1
321987437715,1
321981872715,1
322097754715,0
322034212715,0
322028756715,0
321993825715,1
321974579715,0
321998661715,1
322077192715,1
321975531715,1
322066263715,0
321984854715,1
322095746715,0
322015357715,1
321998894715,1
321968158715,0
322058961715,1
321966063715,1
322056895715,0
322065314715,1
322090050715,0
321960221715,0
321988628715,0
321996338715,1
321948863715,1
322084109715,0
321998509715,0
321964893715,1
321984256715,1
322070104715,0
322021960715,0
322048757715,1
321977182715,0
322085903715,0
322010614715,0
322022365715,1
322056617715,1
322064476715,0
321988799715,1
321995584715,0
322059291715,0
322026989715,0
322043602715,0
321957894715,1
321954108715,1
322044620715,0
322029419715,1
321981817715,0
322093501715,0
322074103715,1
321967637715,0
321947873715,0
322093490715,1
322059161715,0
322065671715,1
322000378715,1
322009269715,1
322062485715,1
321975442715,0
321958051715,1
322020499715,0
322067146715,0
321994435715,0
322006855715,1
322071075715,0
321996074715,1
322022556715,1
321961158715,0
321983577715,1
321996207715,1
321983030715,1
321961730715,1
321993115715,1
321950609715,1
321998165715,1
321970762715,0
322069019715,1
321993775715,1
321973684715,1
322002507715,0
322001983715,0
321990979715,0
321999758715,1
322047289715,0
322078178715,0
322088774715,0
322036689715,1
322035840715,1
322017886715,0
322029216715,1
321958387715,1
322036072715,1
321946187715,1
322070736715,0
322016692715,1
321982745715,1
322047432715,1
322062588715,0
321990185715,1
322080272715,1
322011478715,1
322081712715,0
322037947715,1
321972786715,0
322074540715,0
322064871715,1
322015896715,0
321958512715,1
321977536715,0
321985440715,0
322092568715,0
322033633715,0
322072475715,0
321972697715,0
322039401715,1
321973449715,1
322097589715,0
322002667715,1
321999679715,1
322061778715,1
322062963715,0
321995360715,0
322048773715,1
321986403715,0
321976618715,1
322023192715,0
321947508715,1
322067599715,1
321986423715,0
322049404715,1
322087412715,1
322051871715,1
321954257715,1
322031316715,0
322094832715,0
322029743715,1
322021752715,0
322084842715,0
321965301715,1
321979244715,1
321981640715,1
321964724715,0
322068834715,1
322087433715,1
322043013715,1
322012103715,0
321994197715,1
321988010715,1
322045832715,1
322085720715,0
322009616715,1
321986044715,1
322057630715,0
322064126715,1
322072910715,0
321968114715,0
322006003715,1
322075693715,0
322032531715,1
321952893715,1
322045118715,1
322046204715,1
321956247715,0
322041772715,0
322055985715,0
322086281715,0
322012023715,1
322017275715,1
321964589715,0
322084063715,0
322095515715,1
322031735715,1
322013227715,1
322001573715,1
322046093715,0
321999915715,1
322092074715,1
322036024715,0
321946089715,0
321961133715,0
321958634715,0
321971640715,1
322081468715,1
322022872715,1
321963540715,1
322016472715,0
321980422715,1
322026099715,1
322037484715,0
322007979715,1
322071324715,0
321952658715,0
321950161715,1
322084689715,1
322030669715,0
322005735715,1
322088630715,1
322079053715,1
322090143715,0
322047866715,0
321999353715,1
322061807715,1
322097300715,0
322019436715,0
321963686715,0
321951682715,1
321999273715,1
322051831715,1
322042637715,0
322049039715,0
322002742715,1
322019288715,1
322033634715,0
321992807715,1
321962970715,0
322002184715,1
321992694715,0
322079860715,0
321990720715,1
321998937715,1
322058355715,1
322073361715,1
321970710715,1
321976870715,1
321967644715,0
322050051715,0
322024017715,0
322063608715,0
322096230715,0
322062132715,0
322092093715,0
322040479715,1
322068074715,0
322022318715,1
322096403715,1
322029820715,1
321992958715,0
322064580715,0
322068827715,0
321980266715,1
322022152715,1
322041014715,0
321986328715,1
322081964715,1
322093610715,1
322043683715,1
322014069715,1
322061433715,1
321982579715,1
321994983715,1
321999800715,1
322087049715,1
321988297715,0
322026741715,1
322044983715,1
322046954715,0
322074936715,0
