Contrato,Predicao_Fraude,Valor_Renda,QT_Dias_Atraso,Total_Pago
322079595715,1,5000.0,344.0,1880.0
322079596715,1,5000.0,315.0,5086.14
322079597715,0,30000.0,,60527.73
322079598715,1,3000.0,162.0,3884.95
322079599715,1,3000.0,376.0,312.5
322079600715,0,4500.0,103.0,4352.24
322079603715,1,5200.0,376.0,938.32
322079605715,0,7000.0,,17020.24
322079607715,0,3500.0,162.0,8053.89
322079608715,1,6540.0,376.0,524.0
322079609715,0,5000.0,,15447.74
322079611715,1,3500.0,225.0,2484.78
322079612715,1,6540.0,376.0,606.25
322079613715,0,4500.0,,4122.17
322079614715,0,4000.0,,21791.68
322079615715,0,4500.0,,4130.2
322079616715,1,2500.0,162.0,2251.98
322079617715,0,10000.0,11.0,16425.1
322079619715,0,1500.0,,10139.22
322079621715,0,2000.0,103.0,4079.44
322079622715,0,5000.0,,6887.38
322079624715,0,5000.0,,15098.75
322079627715,1,2300.0,284.0,1104.9
322079628715,0,2100.0,,9415.57
322079629715,0,6100.0,11.0,26510.0
322079632715,0,5000.0,,12570.31
322079633715,0,2500.0,71.0,4490.6
322079636715,1,6000.0,376.0,1023.75
322079639715,1,4000.0,225.0,7097.25
322079640715,1,3000.0,376.0,715.57
322079642715,0,1300.0,,2619.65
322079643715,0,5000.0,,13203.33
322079647715,0,2300.0,,28592.58
322079648715,1,2000.0,376.0,658.0
322079649715,1,3000.0,315.0,1289.09
322079650715,1,10000.0,344.0,3263.06
322079655715,0,2000.0,,38454.67
322079656715,1,6935.0,344.0,3002.62
322079657715,0,1500.0,,14583.35
322079658715,1,3200.0,376.0,774.95
322079659715,1,1500.0,344.0,776.92
322079662715,1,2000.0,133.0,2616.44
322079663715,0,3500.0,103.0,7696.03
322079664715,0,5000.0,,6544.71
322079665715,0,4000.0,,12009.55
322079671715,0,21000.0,,10895.04
322079676715,1,5000.0,315.0,821.25
322079677715,0,2832.85,,39025.68
322079679715,0,7500.0,11.0,6558.59
322079680715,1,2600.0,315.0,2314.68
322079682715,1,4000.0,376.0,297.68
322079683715,1,3200.0,251.0,795.92
322079687715,1,2000.0,315.0,355.0
322079690715,0,2000.0,11.0,6584.9
322079693715,0,3950.0,,5175.59
322079695715,0,1800.0,103.0,5245.77
322079697715,1,2600.0,251.0,1434.75
322079698715,0,10000.0,,24943.43
322079699715,1,20000.0,315.0,4579.65
322079700715,0,2000.0,,7418.84
322079701715,1,5000.0,376.0,1354.0
322079702715,1,20000.0,344.0,3032.54
322079703715,0,2600.0,,8793.65
322079704715,1,2100.0,344.0,1202.04
322079705715,1,3000.0,344.0,949.54
322079706715,0,2000.0,,11844.46
322079708715,1,2500.0,376.0,198.45
322079709715,0,1800.0,,5920.42
322079711715,0,3000.0,,6914.38
322079712715,1,1499.0,376.0,0.0
322079713715,1,5000.0,251.0,796.19
322079714715,0,2000.0,11.0,4510.7
322079715715,1,5000.0,344.0,279.95
322079716715,0,2600.0,,2243.25
322079717715,0,2800.0,11.0,5213.08
322079718715,0,10000.0,,5168.1
322079719715,1,10000.0,344.0,1065.0
322079721715,1,2000.0,315.0,714.2
322079722715,1,11458.56,225.0,4272.18
322079723715,1,2500.0,376.0,567.7
322079724715,1,2500.0,315.0,899.09
322079725715,0,3800.0,,15432.99
322079726715,0,5500.0,,21682.17
322079727715,0,2800.0,,2240.0
322079728715,0,10000.0,,19925.87
322079729715,0,2900.0,,11093.66
322079731715,0,16000.0,,2882.62
322079732715,1,3000.0,133.0,3337.96
322079735715,1,4000.0,133.0,6424.22
322079737715,0,2000.0,11.0,2649.38
322079738715,1,3000.0,251.0,1275.33
322079739715,0,2670.0,,17379.95
322079740715,0,4900.0,,12347.16
322079742715,0,30000.0,,67806.58
322079743715,0,30000.0,,72797.8
322079744715,0,30000.0,,5168.1
322079746715,0,30000.0,,75539.38
322079748715,0,3000.0,11.0,36664.72
322079749715,0,10000.0,,8215.36
322079750715,0,30000.0,,78081.68
322079751715,1,5560.0,376.0,1597.5
322079753715,0,5000.0,,8685.42
322079754715,1,9000.0,344.0,3722.6
322079755715,0,30000.0,,76798.8
322079756715,0,14000.0,,37311.2
322079757715,0,30000.0,,50333.38
322079758715,0,30000.0,,5168.1
322079759715,0,4000.0,11.0,5988.98
322079760715,0,30000.0,,77519.5
322079761715,0,30000.0,,5168.1
322079762715,0,30000.0,,5168.1
322079763715,0,30000.0,,5168.1
322079765715,0,30000.0,,5168.1
322079766715,0,30000.0,,5168.1
322079767715,0,3900.0,,41767.03
322079768715,1,3700.0,162.0,3052.79
322079769715,1,8500.0,284.0,3510.0
322079770715,1,1600.0,344.0,0.0
322079771715,0,30000.0,,5168.1
322079774715,1,3700.0,344.0,2147.5
322079775715,0,2105.0,,18020.73
322079777715,1,2000.0,344.0,799.64
322079778715,1,4000.0,162.0,2708.38
322079780715,1,2000.0,225.0,3862.56
322079781715,1,2500.0,194.0,4262.51
322079782715,1,4000.0,133.0,3504.04
322079783715,1,10000.0,284.0,4890.5
322079784715,0,4000.0,,29596.92
322079785715,1,10000.0,284.0,5530.0
322079786715,0,3400.0,,3567.71
322079787715,1,1800.0,251.0,1476.4
322079788715,1,4400.0,284.0,1972.8
322079789715,1,6200.0,225.0,4636.5
322079790715,1,2800.0,284.0,546.89
322079791715,1,1500.0,284.0,1155.32
322079792715,0,1800.0,,5255.77
322079793715,0,14000.0,,11984.28
322079795715,0,6000.0,,35129.46
322079796715,0,14000.0,,12002.54
322079797715,0,1200.0,,7775.86
322079798715,0,1500.0,103.0,4522.49
322079799715,0,5000.0,11.0,53232.65
322079801715,0,9000.0,11.0,35095.46
322079802715,0,5000.0,,24964.53
322079803715,0,3500.0,11.0,2594.49
322079804715,0,6060.0,11.0,13511.76
322079805715,1,12000.0,344.0,1733.62
322079807715,1,2300.0,376.0,726.05
322079808715,0,5000.0,11.0,5634.2
322079809715,1,23000.0,284.0,7506.56
322079810715,0,7900.0,,4697.68
322079811715,0,15000.0,,8068.02
322079812715,0,2000.0,,3680.88
322079813715,0,8000.0,,11268.53
322079815715,0,6000.0,251.0,5309.25
322079817715,0,2220.0,,3932.2
322079818715,0,10000.0,,7524.06
322079821715,0,1900.0,,4306.03
322079824715,1,10000.0,315.0,2287.5
322079825715,1,10000.0,315.0,2287.5
322079826715,1,6000.0,344.0,3866.4
322079827715,1,10000.0,315.0,2287.5
322079830715,0,8000.0,315.0,6482.17
322079831715,0,10000.0,,39382.62
322079834715,0,2200.0,,16720.5
322079838715,0,1800.0,,31094.47
322079839715,0,3000.0,,6396.62
322079841715,0,2000.0,11.0,9446.8
322079845715,0,3000.0,41.0,21808.26
322079846715,1,5300.0,251.0,1347.38
322079847715,0,3557.5,,12135.34
322079848715,1,2500.0,194.0,1981.01
322079850715,1,2700.0,315.0,2677.59
322079853715,1,4500.0,284.0,604.1
322079854715,1,2300.0,344.0,402.02
322079855715,0,6000.0,,5634.2
322079857715,0,6000.0,,30951.99
322079860715,0,6000.0,,30951.99
322079864715,0,6000.0,,34951.99
322079865715,1,1500.0,315.0,355.0
322079867715,1,5000.0,344.0,1444.48
322079871715,0,5000.0,,6113.95
322079873715,0,8000.0,,12172.62
322079875715,0,2500.0,,5402.78
322079876715,0,4000.0,,6520.11
322079878715,0,3000.0,,10218.54
322079879715,0,3000.0,,4887.92
322079883715,0,10000.0,,6037.83
322079886715,0,1850.0,,6114.53
322079887715,0,8000.0,,12135.34
322079888715,1,6640.0,284.0,1167.28
322079891715,0,5000.0,,2774.52
322079893715,0,5000.0,,4439.26
322079894715,0,8000.0,,2139.94
322079895715,0,2500.0,,7345.64
322079896715,0,6000.0,,43700.32
322079898715,1,50000.0,376.0,2577.6
322079899715,1,5500.0,344.0,912.5
322079901715,1,10000.0,344.0,514.16
322079902715,0,4800.0,,27863.24
322079903715,0,8000.0,,8346.22
322079904715,1,10000.0,344.0,514.16
322079905715,0,4500.0,,41835.64
322079906715,0,4800.0,,27824.24
322079908715,0,3500.0,,29791.85
322079913715,0,2000.0,,7512.31
322079916715,0,6000.0,,48107.48
322079917715,1,4000.0,284.0,2600.43
322079918715,1,6200.0,194.0,11608.8
322079919715,0,3200.0,,14989.5
322079920715,1,3500.0,251.0,1065.0
322079921715,0,7000.0,,11268.53
322079922715,0,3678.0,,4758.82
322079923715,0,2200.0,,3937.88
322079924715,0,5000.0,315.0,3098.44
322079926715,1,3294.0,251.0,4522.5
322079927715,0,1500.0,11.0,6001.94
322079928715,1,1920.0,315.0,1003.0
322079929715,1,2300.0,315.0,388.46
322079930715,1,20000.0,344.0,514.16
322079931715,1,20000.0,344.0,514.16
322079932715,0,5000.0,,8164.0
322079933715,1,9000.0,284.0,4995.68
322079936715,0,3500.0,,3955.8
322079937715,0,5000.0,71.0,3861.77
322079938715,0,4000.0,225.0,9850.16
322079940715,1,3000.0,251.0,3316.54
322079943715,1,5500.0,376.0,160.0
322079944715,0,2100.0,,8357.43
322079945715,0,8000.0,,39175.28
322079946715,1,2000.0,284.0,866.8
322079947715,0,2000.0,,5391.32
322079948715,0,2000.0,,2807.85
322079950715,1,100000.0,133.0,19767.21
322079951715,0,8000.0,71.0,14151.6
322079952715,1,100000.0,315.0,3231.0
322079954715,1,2000.0,376.0,0.0
322079955715,1,7000.0,376.0,1225.0
322079957715,1,100000.0,315.0,3231.0
322079958715,1,100000.0,315.0,3231.0
322079960715,1,4500.0,376.0,1349.0
322079962715,1,100000.0,315.0,3231.0
322079966715,1,3480.0,315.0,1596.72
322079968715,1,4000.0,376.0,939.53
322079974715,1,8500.0,376.0,1659.74
322079979715,0,5000.0,,15086.06
322079989715,0,4000.0,,3652.25
322079990715,1,5000.0,284.0,2820.0
322079994715,1,2000.0,315.0,746.54
322079995715,1,1321.0,315.0,656.0
322079996715,0,3000.0,,15536.87
322079997715,1,1580.0,344.0,273.51
322079999715,1,3000.0,284.0,710.0
322080000715,0,5000.0,,2576.34
322080002715,1,2000.0,344.0,639.0
322080003715,1,2600.0,344.0,402.21
322080004715,0,4220.0,,18107.26
322080008715,0,2500.0,,2600.13
322080011715,0,2200.0,,5634.2
322080014715,0,4000.0,,4516.08
322080015715,0,2210.0,,7430.63
322080019715,0,2300.0,,7431.01
322080020715,0,2000.0,251.0,1212.39
322080021715,0,3000.0,,4869.71
322080023715,1,2200.0,344.0,363.0
322080024715,1,3500.0,225.0,3411.8
322080025715,1,2500.0,344.0,198.18
322080026715,1,2000.0,344.0,466.58
322080027715,0,2500.0,,2590.86
322080028715,1,8000.0,344.0,0.0
322080029715,0,3000.0,,7418.84
322080031715,0,5000.0,103.0,2651.4
322080032715,1,2000.0,251.0,1125.99
322080033715,0,4000.0,,5266.74
322080034715,1,3000.0,315.0,355.0
322080035715,0,1400.0,11.0,7442.51
322080036715,1,2000.0,315.0,355.0
322080037715,0,5000.0,103.0,1154.67
322080039715,0,2000.0,,5507.98
322080040715,1,1600.0,344.0,330.48
322080041715,0,7517.0,,11128.26
322080043715,1,3500.0,315.0,968.0
322080044715,1,6500.0,284.0,355.0
322080046715,0,4000.0,41.0,12000.36
322080047715,1,2300.0,194.0,1010.04
322080048715,0,2000.0,,3372.3
322080050715,1,4500.0,225.0,5702.97
322080051715,1,2000.0,376.0,0.0
322080052715,1,1500.0,251.0,1480.99
322080055715,0,4000.0,,12628.49
322080056715,0,4500.0,,4574.05
322080057715,1,1914.0,251.0,1065.0
322080058715,1,3896.0,344.0,505.04
322080060715,0,10000.0,41.0,4156.08
322080061715,0,12193.6,,93573.24
322080065715,0,3000.0,41.0,8752.31
322080067715,1,3000.0,162.0,2737.83
322080068715,1,2000.0,315.0,298.68
322080069715,0,3800.0,,11322.53
322080071715,0,1300.0,,4815.32
322080072715,1,5000.0,284.0,1165.38
322080074715,1,2000.0,251.0,2284.05
322080075715,1,9000.0,133.0,1656.43
322080076715,0,3000.0,,9405.11
322080077715,0,4000.0,103.0,2208.31
322080081715,1,1800.0,194.0,3139.56
322080082715,0,4000.0,,7442.42
322080083715,1,3500.0,344.0,601.02
322080084715,1,2500.0,344.0,776.92
322080088715,0,6000.0,,5441.62
322080090715,0,3000.0,,2888.41
322080091715,0,1213.0,11.0,7542.41
322080092715,0,10000.0,,6241.85
322080094715,0,3000.0,,4564.65
322080095715,1,6800.0,344.0,168.34
322080096715,0,2000.0,194.0,2819.3
322080098715,1,2000.0,376.0,0.0
322080100715,0,2500.0,,7234.82
322080101715,1,3500.0,344.0,466.58
322080102715,0,2500.0,194.0,5542.4
322080103715,1,3000.0,194.0,2814.95
322080105715,1,10000.0,376.0,0.0
322080106715,0,11000.0,,18505.87
322080107715,0,11000.0,,18505.87
322080112715,0,4500.0,,5365.4
322080115715,1,2200.0,225.0,1509.58
322080117715,0,5000.0,,11128.26
322080118715,1,1400.0,225.0,3783.07
322080119715,1,5600.0,284.0,375.33
322080120715,1,19000.0,376.0,0.0
322080121715,1,19000.0,376.0,0.0
322080125715,1,2700.0,376.0,0.0
322080130715,1,2300.0,162.0,2371.48
322080134715,1,4115.0,315.0,355.0
322080147715,0,5000.0,41.0,5560.71
322080156715,0,5000.0,,11734.13
322080159715,0,3200.0,,10378.64
322080168715,1,10000.0,344.0,967.99
322080176715,0,5000.0,,4446.22
322080180715,0,3000.0,,10673.98
322080200715,0,2500.0,,3640.13
322080201715,1,2500.0,251.0,1109.69
322080211715,1,12000.0,284.0,3142.46
322080212715,1,3000.0,344.0,277.77
322080214715,0,5000.0,,11523.44
322080215715,0,2500.0,,2823.08
322080219715,1,5000.0,251.0,3514.97
322080220715,0,5000.0,,6729.06
322080221715,0,5000.0,,6700.75
322080222715,1,2500.0,194.0,2066.94
322080223715,1,5000.0,344.0,505.63
322080226715,1,5000.0,376.0,0.0
322080227715,0,1300.0,,4734.56
322080228715,1,6500.0,315.0,369.0
322080229715,1,6000.0,344.0,379.82
322080231715,0,4000.0,,4167.07
322080234715,0,2500.0,,40641.94
322080235715,0,2000.0,315.0,806.89
322080236715,0,5000.0,,9390.42
322080238715,0,4100.0,,66624.0
322080240715,0,1800.0,,7827.66
322080241715,1,3000.0,225.0,4058.19
322080242715,0,1212.0,,44713.77
322080243715,0,2500.0,103.0,2709.07
322080246715,0,5000.0,,5089.18
322080248715,0,2000.0,,7512.31
322080249715,0,30000.0,,34019.52
322080250715,1,4800.0,315.0,963.2
322080253715,0,30000.0,,34417.73
322080255715,1,2000.0,376.0,0.0
322080256715,0,28000.0,,20526.74
322080257715,0,2100.0,11.0,5241.11
322080258715,1,3000.0,133.0,4438.75
322080259715,0,60000.0,,54801.27
322080260715,1,2500.0,376.0,0.0
322080266715,0,60000.0,,54801.27
322080268715,1,10000.0,315.0,1733.86
322080270715,0,5000.0,,7419.04
322080272715,1,1500.0,315.0,426.0
322080273715,0,12000.0,284.0,12002.16
322080274715,0,6000.0,,22081.95
322080275715,1,2000.0,251.0,2412.0
322080276715,1,3100.0,344.0,446.25
322080277715,0,4000.0,11.0,26130.37
322080278715,0,4500.0,,5279.77
322080280715,1,2500.0,344.0,456.25
322080281715,0,2000.0,,7248.89
322080283715,0,2800.0,,5496.04
322080288715,0,15000.0,,23820.92
322080289715,1,7000.0,162.0,5125.32
322080291715,0,1500.0,41.0,5144.91
322080294715,0,4000.0,,3120.26
322080296715,0,6744.0,,14697.91
322080302715,1,4000.0,194.0,3004.24
322080305715,0,1500.0,,3780.16
322080306715,0,3000.0,,2800.3
322080307715,0,2000.0,,8732.72
322080308715,1,4500.0,344.0,0.0
322080309715,0,2000.0,103.0,3900.6
322080310715,1,2000.0,344.0,142.22
322080311715,0,5000.0,,4892.17
322080312715,0,20000.0,11.0,5258.14
322080313715,0,2800.0,71.0,1837.58
322080315715,0,2000.0,,6405.65
322080316715,0,4000.0,,11268.53
322080317715,0,3200.0,,6314.31
322080319715,1,6000.0,344.0,1333.94
322080320715,1,3000.0,315.0,776.92
322080321715,1,8000.0,133.0,6097.52
322080324715,1,4000.0,344.0,0.0
322080325715,0,5000.0,11.0,2880.35
322080326715,1,5200.0,344.0,719.81
322080331715,1,2027.0,344.0,142.22
322080335715,0,3000.0,,5664.12
322080336715,0,1800.0,,3515.83
322080339715,1,5900.0,376.0,0.0
322080340715,0,5200.0,,4957.36
322080341715,0,2100.0,103.0,884.21
322080342715,0,8000.0,,12750.79
322080344715,0,5000.0,133.0,19196.34
322080347715,1,2800.0,344.0,750.66
322080350715,1,3500.0,315.0,2075.02
322080357715,1,2000.0,162.0,1971.35
322080358715,0,3250.0,,5467.34
322080359715,1,7500.0,315.0,640.83
322080360715,0,3000.0,11.0,4334.12
322080362715,0,25000.0,225.0,3740.74
322080365715,1,4000.0,225.0,1133.48
322080366715,1,2000.0,376.0,0.0
322080367715,0,1500.0,,3024.87
322080369715,1,3500.0,251.0,1125.99
322080370715,1,3900.0,344.0,1209.99
322080371715,0,2000.0,,5634.2
322080372715,0,20000.0,,56777.76
322080373715,0,3500.0,,5564.13
322080375715,1,3409.79,315.0,786.11
322080377715,0,20000.0,,56777.76
322080378715,0,1500.0,103.0,4375.74
322080380715,0,1500.0,133.0,3567.97
322080383715,0,1800.0,,2895.69
322080384715,0,1500.0,,3537.75
322080385715,0,6000.0,11.0,9709.1
322080386715,0,6000.0,,13459.8
322080387715,0,4100.0,71.0,6679.6
322080390715,0,24900.0,,28097.63
322080392715,0,24900.0,,28097.63
322080395715,0,4700.0,41.0,3048.44
322080396715,0,2300.0,,7901.54
322080397715,0,2000.0,41.0,1621.48
322080398715,0,7000.0,41.0,9594.73
322080399715,1,2800.0,133.0,5650.61
322080403715,1,3200.0,315.0,2101.84
322080404715,1,1500.0,284.0,355.0
322080407715,0,2050.0,,7915.84
322080408715,0,5000.0,,15547.13
322080412715,1,1530.0,315.0,776.92
322080413715,0,3000.0,,3640.13
322080416715,0,5500.0,,3957.76
322080417715,0,2000.0,41.0,8992.02
322080420715,0,5000.0,11.0,8776.71
322080422715,0,2000.0,,3827.99
322080426715,0,6000.0,,4823.43
322080427715,1,1500.0,315.0,355.0
322080430715,0,40000.0,,7454.4
322080431715,1,3000.0,225.0,2473.85
322080433715,0,7000.0,,49558.28
322080435715,0,8000.0,,54194.65
322080436715,1,4100.0,225.0,4800.0
322080441715,1,4400.0,284.0,1712.04
322080442715,0,1800.0,,17799.05
322080445715,1,6000.0,284.0,1934.28
322080447715,0,2060.0,,7103.6
322080448715,0,1500.0,,3594.05
322080454715,1,6000.0,194.0,2531.71
322080456715,1,6000.0,284.0,1934.24
322080458715,0,7100.0,,2905.48
322080459715,1,1565.0,344.0,308.25
322080461715,0,6000.0,,23360.4
322080463715,1,8000.0,251.0,6096.42
322080465715,1,2000.0,344.0,484.0
322080466715,0,4000.0,,2240.0
322080467715,0,5000.0,,7418.84
322080468715,0,3800.0,71.0,1719.22
322080469715,0,3000.0,,11128.26
322080473715,1,1500.0,344.0,365.0
322080474715,0,15000.0,,4139.08
322080475715,0,3800.0,,8732.78
322080476715,0,1212.0,251.0,2277.06
322080477715,0,15000.0,,4139.08
322080478715,0,3000.0,,7512.31
322080479715,0,4603.43,,68989.3
322080482715,1,1500.0,315.0,369.1
322080484715,1,2500.0,344.0,369.1
322080486715,1,1500.0,133.0,1399.75
322080487715,0,4800.0,,9574.95
322080489715,0,8000.0,,13791.2
322080490715,0,2200.0,,8902.14
322080491715,0,5000.0,11.0,14568.0
322080493715,0,2500.0,,7964.12
322080494715,1,3500.0,315.0,744.09
322080496715,1,2000.0,344.0,200.01
322080498715,1,2500.0,251.0,1125.99
322080499715,0,9370.0,,11146.24
322080500715,0,1000.0,,2030.28
322080501715,1,2000.0,251.0,1278.0
322080503715,0,3100.0,,6175.5
322080504715,1,3460.0,315.0,355.0
322080506715,1,1300.0,251.0,571.91
322080507715,0,7000.0,,46195.86
322080512715,0,2398.0,,5107.34
322080513715,1,6750.0,251.0,2313.17
322080514715,1,4257.0,284.0,1785.06
322080515715,0,8000.0,,25912.18
322080517715,0,3412.0,,22442.05
322080518715,0,2500.0,,1809.16
322080519715,0,4000.0,11.0,14006.78
322080521715,1,2500.0,284.0,480.04
322080522715,1,3800.0,344.0,1210.08
322080523715,1,3000.0,251.0,1473.2
322080524715,0,3500.0,,8346.21
322080525715,0,3700.0,,4735.74
322080526715,1,3000.0,315.0,870.26
322080527715,0,3500.0,,7418.84
322080530715,0,3000.0,,7418.84
322080531715,0,3200.0,,6421.46
322080534715,1,3000.0,315.0,485.0
322080535715,0,5000.0,103.0,5441.85
322080536715,1,3000.0,315.0,406.02
322080537715,0,3000.0,,11128.26
322080541715,1,3600.0,344.0,200.01
322080542715,1,2500.0,344.0,559.9
322080543715,1,2200.0,315.0,856.02
322080545715,0,20000.0,,4104.08
322080546715,1,1300.0,225.0,1646.91
322080547715,0,2010.34,162.0,2780.26
322080548715,0,8500.0,,23998.98
322080549715,1,2000.0,344.0,142.22
322080550715,0,2600.0,251.0,3782.96
322080551715,1,3700.0,344.0,1209.99
322080552715,0,3500.0,,34549.75
322080555715,0,26000.0,,11984.28
322080558715,0,10000.0,11.0,4166.75
322080559715,0,1600.0,11.0,3390.72
322080560715,1,2850.0,251.0,1065.0
322080562715,0,5000.0,,3425.99
322080563715,0,60000.0,,22865.43
322080564715,1,5000.0,284.0,1095.0
322080565715,0,4500.0,,15835.52
322080566715,1,4460.0,315.0,1487.5
322080567715,0,2500.0,103.0,4778.15
322080569715,0,2300.0,,3652.25
322080570715,1,2500.0,344.0,214.62
322080571715,0,7200.0,71.0,9244.95
322080572715,0,11900.0,,16192.63
322080573715,0,3200.0,71.0,6164.1
322080574715,1,3200.0,315.0,595.36
322080575715,0,2400.0,41.0,2754.96
322080576715,0,3000.0,,5185.82
322080584715,1,2500.0,344.0,388.46
322080586715,0,4000.0,41.0,6669.75
322080587715,1,2000.0,344.0,0.0
322080588715,0,10000.0,11.0,15002.71
322080593715,1,1500.0,251.0,710.0
322080594715,1,20000.0,315.0,355.0
322080596715,1,2301.0,344.0,345.24
322080597715,0,15000.0,,13608.98
322080599715,0,15000.0,,126570.45
322080602715,1,4200.0,284.0,1733.61
322080603715,1,2500.0,315.0,375.33
322080604715,1,3200.0,284.0,760.3
322080605715,1,3500.0,344.0,547.5
322080610715,1,3200.0,284.0,760.3
322080611715,1,1500.0,344.0,570.68
322080612715,0,2000.0,133.0,4341.11
322080613715,1,3000.0,284.0,499.98
322080614715,0,1900.0,,8142.96
322080615715,1,2500.0,315.0,369.1
322080616715,0,1900.0,,8118.28
322080618715,0,2300.0,11.0,4464.49
322080620715,0,3000.0,,3120.26
322080621715,0,1600.0,,5850.23
322080623715,0,2729.0,284.0,2275.97
322080624715,1,2200.0,133.0,1420.0
322080627715,1,5000.0,315.0,1586.72
322080631715,1,5000.0,315.0,1785.06
322080632715,0,2000.0,,6601.0
322080633715,0,2500.0,11.0,5220.59
322080635715,1,1500.0,344.0,289.59
322080636715,0,6000.0,41.0,7956.39
322080638715,0,3500.0,41.0,4790.23
322080639715,0,7200.0,,47238.95
322080640715,1,3200.0,344.0,887.5
322080641715,1,7000.0,194.0,3459.49
322080642715,0,10000.0,,47062.49
322080644715,1,7000.0,194.0,3459.49
322080646715,0,6000.0,41.0,2818.53
322080647715,0,4000.0,,11779.06
322080648715,0,3000.0,,5487.21
322080650715,0,2600.0,,6457.73
322080654715,1,2800.0,344.0,640.04
322080655715,1,1500.0,284.0,710.0
322080656715,0,1500.0,41.0,2369.48
322080657715,1,6500.0,344.0,559.9
322080659715,1,2550.0,344.0,409.42
322080660715,0,12500.0,,47862.66
322080663715,1,1500.0,162.0,3033.8
322080666715,0,5000.0,,18243.8
322080669715,1,4000.0,284.0,866.8
322080670715,1,1565.0,315.0,750.56
322080674715,0,5000.0,11.0,24159.59
322080676715,0,6000.0,,66105.69
322080677715,1,3000.0,251.0,1876.65
322080679715,0,5383.0,,11502.36
322080680715,0,3000.0,284.0,5977.63
322080681715,1,3000.0,344.0,355.0
322080683715,1,4500.0,162.0,3207.59
322080684715,1,2500.0,194.0,2185.5
322080687715,1,1900.0,225.0,1775.0
322080705715,0,10000.0,,17316.25
322080707715,0,1500.0,,3571.37
322080708715,0,2000.0,,4634.41
322080709715,1,8000.0,133.0,1119.8
322080712715,0,2500.0,103.0,2519.55
322080714715,1,3500.0,344.0,682.36
